trial,agent,agent_type,path,is_return
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (11, 10), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (10, 6), (9, 6), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (9, 8), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 7), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (11, 10), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (8, 7), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (10, 4), (9, 4), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (10, 10), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (10, 7), (10, 6), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (11, 10), (11, 9), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 7), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (9, 10), (9, 9), (9, 8), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (8, 7), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (11, 5), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (9, 8), (9, 7), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (9, 5), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (9, 10), (9, 9), (10, 9), (10, 8), (10, 7), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
snack8,B,sophisticated,"[(5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (10, 8), (11, 8), (11, 7)]",False
snack8,B,sophisticated,"[(11, 7), (11, 6), (10, 6), (10, 5), (9, 5), (9, 6), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (7, 11), (6, 11), (5, 11)]",True
